,time,customer_id,location,delta
6454,14:17:00,849,spices,2
6455,14:17:00,850,fruit,1
6456,14:17:00,856,fruit,2
6457,14:17:00,859,drinks,1
6458,14:17:00,862,dairy,1
6459,14:17:00,864,dairy,1
6460,14:17:00,867,checkout,1
6461,14:17:00,871,dairy,1
6462,14:17:00,872,spices,1
6463,14:17:00,873,fruit,1
6464,14:17:00,878,fruit,1
6465,14:17:00,879,spices,2
6466,14:17:00,880,spices,13
6467,14:17:00,881,fruit,9
6468,14:17:00,882,drinks,1
6469,14:17:00,884,dairy,1
6470,14:17:00,885,dairy,2
6471,14:17:00,886,drinks,1
6472,14:17:00,887,fruit,1
6473,14:17:00,888,drinks,1
6474,14:17:00,889,fruit,1
6475,14:17:00,890,fruit,1
6476,14:18:00,835,drinks,1
6477,14:18:00,849,spices,1
6478,14:18:00,850,dairy,1
6479,14:18:00,856,fruit,1
6480,14:18:00,859,checkout,1
6481,14:18:00,862,fruit,1
6482,14:18:00,864,fruit,8
6483,14:18:00,871,checkout,1
6484,14:18:00,872,fruit,2
6485,14:18:00,873,checkout,1
6486,14:18:00,878,dairy,1
6487,14:18:00,879,spices,1
6488,14:18:00,880,spices,12
6489,14:18:00,881,fruit,8
6490,14:18:00,882,fruit,5
6491,14:18:00,884,checkout,1
6492,14:18:00,885,dairy,1
6493,14:18:00,886,spices,1
6494,14:18:00,887,drinks,1
6495,14:18:00,888,checkout,3
6496,14:18:00,889,checkout,1
6497,14:18:00,890,drinks,1
6498,14:18:00,891,fruit,3
6499,14:18:00,892,dairy,4
6500,14:18:00,893,spices,1
6501,14:18:00,894,drinks,4
6502,14:18:00,895,fruit,2
6503,14:18:00,896,spices,3
6504,14:19:00,835,checkout,1
6505,14:19:00,849,dairy,1
6506,14:19:00,850,checkout,4
6507,14:19:00,856,checkout,3
6508,14:19:00,862,dairy,2
6509,14:19:00,864,fruit,7
6510,14:19:00,872,fruit,1
6511,14:19:00,878,spices,16
6512,14:19:00,879,checkout,1
6513,14:19:00,880,spices,11
6514,14:19:00,881,fruit,7
6515,14:19:00,882,fruit,4
6516,14:19:00,885,spices,1
6517,14:19:00,886,fruit,2
6518,14:19:00,887,spices,1
6519,14:19:00,890,dairy,2
6520,14:19:00,891,fruit,2
6521,14:19:00,892,dairy,3
6522,14:19:00,893,drinks,2
6523,14:19:00,894,drinks,3
6524,14:19:00,895,fruit,1
6525,14:19:00,896,spices,2
6526,14:19:00,897,drinks,1
6527,14:19:00,898,fruit,2
6528,14:20:00,849,spices,3
6529,14:20:00,862,dairy,1
6530,14:20:00,864,fruit,6
6531,14:20:00,872,drinks,1
6532,14:20:00,878,spices,15
6533,14:20:00,880,spices,10
6534,14:20:00,881,fruit,6
6535,14:20:00,882,fruit,3
6536,14:20:00,885,checkout,2
6537,14:20:00,886,fruit,1
6538,14:20:00,887,checkout,1
6539,14:20:00,890,dairy,1
6540,14:20:00,891,fruit,1
6541,14:20:00,892,dairy,2
6542,14:20:00,893,drinks,1
6543,14:20:00,894,drinks,2
6544,14:20:00,895,checkout,3
6545,14:20:00,896,spices,1
6546,14:20:00,897,dairy,2
6547,14:20:00,898,fruit,1
6548,14:20:00,899,fruit,3
6549,14:20:00,900,spices,1
6550,14:21:00,849,spices,2
6551,14:21:00,862,drinks,4
6552,14:21:00,864,fruit,5
6553,14:21:00,872,checkout,2
6554,14:21:00,878,spices,14
6555,14:21:00,880,spices,9
6556,14:21:00,881,fruit,5
6557,14:21:00,882,fruit,2
6558,14:21:00,886,checkout,1
6559,14:21:00,890,spices,7
6560,14:21:00,891,checkout,6
6561,14:21:00,892,dairy,1
6562,14:21:00,893,checkout,1
6563,14:21:00,894,drinks,1
6564,14:21:00,896,fruit,2
6565,14:21:00,897,dairy,1
6566,14:21:00,898,checkout,1
6567,14:21:00,899,fruit,2
6568,14:21:00,900,checkout,1
6569,14:21:00,901,dairy,12
6570,14:21:00,902,drinks,1
6571,14:21:00,903,fruit,2
6572,14:22:00,849,spices,1
6573,14:22:00,862,drinks,3
6574,14:22:00,864,fruit,4
6575,14:22:00,878,spices,13
6576,14:22:00,880,spices,8
6577,14:22:00,881,fruit,4
6578,14:22:00,882,fruit,1
6579,14:22:00,890,spices,6
6580,14:22:00,892,spices,3
6581,14:22:00,894,checkout,2
6582,14:22:00,896,fruit,1
6583,14:22:00,897,checkout,3
6584,14:22:00,899,fruit,1
6585,14:22:00,901,dairy,11
6586,14:22:00,902,spices,4
6587,14:22:00,903,fruit,1
6588,14:22:00,904,fruit,3
6589,14:22:00,905,dairy,2
6590,14:22:00,906,drinks,5
6591,14:23:00,849,checkout,1
6592,14:23:00,862,drinks,2
6593,14:23:00,864,fruit,3
6594,14:23:00,878,spices,12
6595,14:23:00,880,spices,7
6596,14:23:00,881,fruit,3
6597,14:23:00,882,spices,1
6598,14:23:00,890,spices,5
6599,14:23:00,892,spices,2
6600,14:23:00,896,checkout,1
6601,14:23:00,899,checkout,1
6602,14:23:00,901,dairy,10
6603,14:23:00,902,spices,3
6604,14:23:00,903,dairy,3
6605,14:23:00,904,fruit,2
6606,14:23:00,905,dairy,1
6607,14:23:00,906,drinks,4
6608,14:23:00,907,fruit,1
6609,14:23:00,908,fruit,2
6610,14:23:00,909,spices,1
6611,14:24:00,862,drinks,1
6612,14:24:00,864,fruit,2
6613,14:24:00,878,spices,11
6614,14:24:00,880,spices,6
6615,14:24:00,881,fruit,2
6616,14:24:00,882,checkout,1
6617,14:24:00,890,spices,4
6618,14:24:00,892,spices,1
6619,14:24:00,901,dairy,9
6620,14:24:00,902,spices,2
6621,14:24:00,903,dairy,2
6622,14:24:00,904,fruit,1
6623,14:24:00,905,checkout,1
6624,14:24:00,906,drinks,3
6625,14:24:00,907,checkout,5
6626,14:24:00,908,fruit,1
6627,14:24:00,909,dairy,1
6628,14:24:00,910,fruit,1
6629,14:25:00,862,fruit,3
6630,14:25:00,864,fruit,1
6631,14:25:00,878,spices,10
6632,14:25:00,880,spices,5
6633,14:25:00,881,fruit,1
6634,14:25:00,890,spices,3
6635,14:25:00,892,checkout,1
6636,14:25:00,901,dairy,8
6637,14:25:00,902,spices,1
6638,14:25:00,903,dairy,1
6639,14:25:00,904,checkout,1
6640,14:25:00,906,drinks,2
6641,14:25:00,908,spices,2
6642,14:25:00,909,drinks,6
6643,14:25:00,910,dairy,1
6644,14:25:00,911,fruit,2
6645,14:25:00,912,fruit,6
6646,14:25:00,913,dairy,1
6647,14:25:00,914,fruit,1
6648,14:26:00,862,fruit,2
6649,14:26:00,864,checkout,8
6650,14:26:00,878,spices,9
6651,14:26:00,880,spices,4
6652,14:26:00,881,checkout,2
6653,14:26:00,890,spices,2
6654,14:26:00,901,dairy,7
6655,14:26:00,902,fruit,1
6656,14:26:00,903,fruit,2
6657,14:26:00,906,drinks,1
6658,14:26:00,908,spices,1
6659,14:26:00,909,drinks,5
6660,14:26:00,910,fruit,9
6661,14:26:00,911,fruit,1
6662,14:26:00,912,fruit,5
6663,14:26:00,913,fruit,4
6664,14:26:00,914,spices,2
6665,14:27:00,862,fruit,1
6666,14:27:00,878,spices,8
6667,14:27:00,880,spices,3
6668,14:27:00,890,spices,1
6669,14:27:00,901,dairy,6
6670,14:27:00,902,checkout,1
6671,14:27:00,903,fruit,1
6672,14:27:00,906,checkout,3
6673,14:27:00,908,checkout,1
6674,14:27:00,909,drinks,4
6675,14:27:00,910,fruit,8
6676,14:27:00,911,checkout,1
6677,14:27:00,912,fruit,4
6678,14:27:00,913,fruit,3
6679,14:27:00,914,spices,1
6680,14:27:00,915,dairy,2
6681,14:27:00,916,spices,1
6682,14:28:00,862,drinks,1
6683,14:28:00,878,spices,7
6684,14:28:00,880,spices,2
6685,14:28:00,890,checkout,1
6686,14:28:00,901,dairy,5
6687,14:28:00,903,checkout,1
6688,14:28:00,909,drinks,3
6689,14:28:00,910,fruit,7
6690,14:28:00,912,fruit,3
6691,14:28:00,913,fruit,2
6692,14:28:00,914,drinks,2
6693,14:28:00,915,dairy,1
6694,14:28:00,916,fruit,2
6695,14:28:00,917,dairy,2
6696,14:28:00,918,dairy,1
6697,14:29:00,862,checkout,1
6698,14:29:00,878,spices,6
6699,14:29:00,880,spices,1
6700,14:29:00,901,dairy,4
6701,14:29:00,909,drinks,2
6702,14:29:00,910,fruit,6
6703,14:29:00,912,fruit,2
6704,14:29:00,913,fruit,1
6705,14:29:00,914,drinks,1
6706,14:29:00,915,drinks,1
6707,14:29:00,916,fruit,1
6708,14:29:00,917,dairy,1
6709,14:29:00,918,checkout,3
6710,14:29:00,919,spices,1
6711,14:29:00,920,fruit,4
6712,14:29:00,921,fruit,1
6713,14:30:00,878,spices,5
6714,14:30:00,880,dairy,1
6715,14:30:00,901,dairy,3
6716,14:30:00,909,drinks,1
6717,14:30:00,910,fruit,5
6718,14:30:00,912,fruit,1
6719,14:30:00,913,drinks,3
6720,14:30:00,914,checkout,3
6721,14:30:00,915,fruit,3
6722,14:30:00,916,checkout,2
6723,14:30:00,917,spices,1
6724,14:30:00,919,fruit,4
6725,14:30:00,920,fruit,3
6726,14:30:00,921,checkout,3
6727,14:30:00,922,fruit,1
6728,14:30:00,923,drinks,7
6729,14:31:00,878,spices,4
6730,14:31:00,880,checkout,1
6731,14:31:00,901,dairy,2
6732,14:31:00,909,spices,2
6733,14:31:00,910,fruit,4
6734,14:31:00,912,checkout,1
6735,14:31:00,913,drinks,2
6736,14:31:00,915,fruit,2
6737,14:31:00,917,checkout,4
6738,14:31:00,919,fruit,3
6739,14:31:00,920,fruit,2
6740,14:31:00,922,drinks,1
6741,14:31:00,923,drinks,6
6742,14:31:00,924,spices,2
6743,14:31:00,925,fruit,2
6744,14:32:00,878,spices,3
6745,14:32:00,901,dairy,1
6746,14:32:00,909,spices,1
6747,14:32:00,910,fruit,3
6748,14:32:00,913,drinks,1
6749,14:32:00,915,fruit,1
6750,14:32:00,919,fruit,2
6751,14:32:00,920,fruit,1
6752,14:32:00,922,spices,2
6753,14:32:00,923,drinks,5
6754,14:32:00,924,spices,1
6755,14:32:00,925,fruit,1
6756,14:32:00,926,dairy,2
6757,14:32:00,927,spices,4
6758,14:32:00,928,fruit,3
6759,14:33:00,878,spices,2
6760,14:33:00,901,drinks,1
6761,14:33:00,909,checkout,1
6762,14:33:00,910,fruit,2
6763,14:33:00,913,checkout,1
6764,14:33:00,915,spices,1
6765,14:33:00,919,fruit,1
6766,14:33:00,920,checkout,1
6767,14:33:00,922,spices,1
6768,14:33:00,923,drinks,4
6769,14:33:00,924,dairy,1
6770,14:33:00,925,checkout,1
6771,14:33:00,926,dairy,1
6772,14:33:00,927,spices,3
6773,14:33:00,928,fruit,2
6774,14:33:00,929,dairy,1
6775,14:33:00,930,spices,1
6776,14:33:00,931,fruit,3
6777,14:34:00,878,spices,1
6778,14:34:00,901,checkout,2
6779,14:34:00,910,fruit,1
6780,14:34:00,915,drinks,2
6781,14:34:00,919,checkout,3
6782,14:34:00,922,fruit,1
6783,14:34:00,923,drinks,3
6784,14:34:00,924,fruit,1
6785,14:34:00,926,fruit,1
6786,14:34:00,927,spices,2
6787,14:34:00,928,fruit,1
6788,14:34:00,929,drinks,1
6789,14:34:00,930,checkout,1
6790,14:34:00,931,fruit,2
6791,14:34:00,932,drinks,1
6792,14:35:00,878,drinks,4
6793,14:35:00,910,checkout,8
6794,14:35:00,915,drinks,1
6795,14:35:00,922,checkout,1
6796,14:35:00,923,drinks,2
6797,14:35:00,924,checkout,2
6798,14:35:00,926,dairy,3
6799,14:35:00,927,spices,1
6800,14:35:00,928,spices,3
6801,14:35:00,929,fruit,2
6802,14:35:00,931,fruit,1
6803,14:35:00,932,fruit,1
6804,14:35:00,933,dairy,4
6805,14:35:00,934,drinks,3
6806,14:36:00,878,drinks,3
6807,14:36:00,915,spices,3
6808,14:36:00,923,drinks,1
6809,14:36:00,926,dairy,2
6810,14:36:00,927,drinks,3
6811,14:36:00,928,spices,2
6812,14:36:00,929,fruit,1
6813,14:36:00,931,checkout,8
6814,14:36:00,932,spices,1
6815,14:36:00,933,dairy,3
6816,14:36:00,934,drinks,2
6817,14:36:00,935,drinks,1
6818,14:36:00,936,fruit,2
6819,14:36:00,937,fruit,6
6820,14:37:00,878,drinks,2
6821,14:37:00,915,spices,2
6822,14:37:00,923,fruit,1
6823,14:37:00,926,dairy,1
6824,14:37:00,927,drinks,2
6825,14:37:00,928,spices,1
6826,14:37:00,929,checkout,3
6827,14:37:00,932,checkout,1
6828,14:37:00,933,dairy,2
6829,14:37:00,934,drinks,1
6830,14:37:00,935,spices,1
6831,14:37:00,936,fruit,1
6832,14:37:00,937,fruit,5
6833,14:37:00,938,dairy,1
6834,14:37:00,939,fruit,2
6835,14:38:00,878,drinks,1
6836,14:38:00,915,spices,1
6837,14:38:00,923,spices,3
6838,14:38:00,926,fruit,5
6839,14:38:00,927,drinks,1
6840,14:38:00,928,drinks,1
6841,14:38:00,933,dairy,1
6842,14:38:00,934,checkout,1
6843,14:38:00,935,checkout,1
6844,14:38:00,936,checkout,5
6845,14:38:00,937,fruit,4
6846,14:38:00,938,checkout,1
6847,14:38:00,939,fruit,1
6848,14:38:00,940,spices,6
6849,14:38:00,941,fruit,4
6850,14:39:00,878,checkout,1
6851,14:39:00,915,dairy,5
6852,14:39:00,923,spices,2
6853,14:39:00,926,fruit,4
6854,14:39:00,927,spices,1
6855,14:39:00,928,spices,7
6856,14:39:00,933,checkout,2
6857,14:39:00,937,fruit,3
6858,14:39:00,939,spices,1
6859,14:39:00,940,spices,5
6860,14:39:00,941,fruit,3
6861,14:39:00,942,dairy,2
6862,14:39:00,943,fruit,3
6863,14:39:00,944,dairy,6
6864,14:40:00,915,dairy,4
6865,14:40:00,923,spices,1
6866,14:40:00,926,fruit,3
6867,14:40:00,927,checkout,2
6868,14:40:00,928,spices,6
6869,14:40:00,937,fruit,2
6870,14:40:00,939,dairy,1
6871,14:40:00,940,spices,4
6872,14:40:00,941,fruit,2
6873,14:40:00,942,dairy,1
6874,14:40:00,943,fruit,2
6875,14:40:00,944,dairy,5
6876,14:40:00,945,fruit,3
6877,14:40:00,946,drinks,6
6878,14:41:00,915,dairy,3
6879,14:41:00,923,drinks,1
6880,14:41:00,926,fruit,2
6881,14:41:00,928,spices,5
6882,14:41:00,937,fruit,1
6883,14:41:00,939,drinks,6
6884,14:41:00,940,spices,3
6885,14:41:00,941,fruit,1
6886,14:41:00,942,checkout,3
6887,14:41:00,943,fruit,1
6888,14:41:00,944,dairy,4
6889,14:41:00,945,fruit,2
6890,14:41:00,946,drinks,5
6891,14:42:00,915,dairy,2
6892,14:42:00,923,fruit,2
6893,14:42:00,926,fruit,1
6894,14:42:00,928,spices,4
6895,14:42:00,937,checkout,6
6896,14:42:00,939,drinks,5
6897,14:42:00,940,spices,2
6898,14:42:00,941,checkout,8
6899,14:42:00,943,spices,4
6900,14:42:00,944,dairy,3
6901,14:42:00,945,fruit,1
6902,14:42:00,946,drinks,4
6903,14:42:00,947,drinks,1
6904,14:43:00,915,dairy,1
6905,14:43:00,923,fruit,1
6906,14:43:00,926,checkout,6
6907,14:43:00,928,spices,3
6908,14:43:00,939,drinks,4
6909,14:43:00,940,spices,1
6910,14:43:00,943,spices,3
6911,14:43:00,944,dairy,2
6912,14:43:00,945,dairy,1
6913,14:43:00,946,drinks,3
6914,14:43:00,947,checkout,1
6915,14:43:00,948,spices,2
6916,14:44:00,915,checkout,6
6917,14:44:00,923,checkout,6
6918,14:44:00,928,spices,2
6919,14:44:00,939,drinks,3
6920,14:44:00,940,drinks,1
6921,14:44:00,943,spices,2
6922,14:44:00,944,dairy,1
6923,14:44:00,945,checkout,1
6924,14:44:00,946,drinks,2
6925,14:44:00,948,spices,1
6926,14:44:00,949,drinks,3
6927,14:44:00,950,spices,2
6928,14:44:00,951,spices,2
6929,14:45:00,928,spices,1
6930,14:45:00,939,drinks,2
6931,14:45:00,940,spices,4
6932,14:45:00,943,spices,1
6933,14:45:00,944,checkout,1
6934,14:45:00,946,drinks,1
6935,14:45:00,948,drinks,1
6936,14:45:00,949,drinks,2
6937,14:45:00,950,spices,1
6938,14:45:00,951,spices,1
6939,14:45:00,952,dairy,1
6940,14:46:00,928,checkout,1
6941,14:46:00,939,drinks,1
6942,14:46:00,940,spices,3
6943,14:46:00,943,checkout,2
6944,14:46:00,946,spices,2
6945,14:46:00,948,checkout,6
6946,14:46:00,949,drinks,1
6947,14:46:00,950,dairy,1
6948,14:46:00,951,checkout,1
6949,14:46:00,952,checkout,3
6950,14:46:00,953,dairy,5
6951,14:46:00,954,fruit,1
6952,14:46:00,955,dairy,3
6953,14:46:00,956,fruit,7
6954,14:47:00,939,spices,1
6955,14:47:00,940,spices,2
6956,14:47:00,946,spices,1
6957,14:47:00,949,fruit,2
6958,14:47:00,950,drinks,10
6959,14:47:00,953,dairy,4
6960,14:47:00,954,checkout,2
6961,14:47:00,955,dairy,2
6962,14:47:00,956,fruit,6
6963,14:47:00,957,fruit,2
6964,14:47:00,958,drinks,5
6965,14:48:00,939,checkout,3
6966,14:48:00,940,spices,1
6967,14:48:00,946,dairy,1
6968,14:48:00,949,fruit,1
6969,14:48:00,950,drinks,9
6970,14:48:00,953,dairy,3
6971,14:48:00,955,dairy,1
6972,14:48:00,956,fruit,5
6973,14:48:00,957,fruit,1
6974,14:48:00,958,drinks,4
6975,14:48:00,959,fruit,2
6976,14:48:00,960,fruit,3
6977,14:48:00,961,dairy,4
6978,14:48:00,962,fruit,3
6979,14:48:00,963,dairy,5
6980,14:49:00,940,fruit,5
6981,14:49:00,946,checkout,3
6982,14:49:00,949,checkout,1
6983,14:49:00,950,drinks,8
6984,14:49:00,953,dairy,2
6985,14:49:00,955,checkout,3
6986,14:49:00,956,fruit,4
6987,14:49:00,957,checkout,3
6988,14:49:00,958,drinks,3
6989,14:49:00,959,fruit,1
6990,14:49:00,960,fruit,2
6991,14:49:00,961,dairy,3
6992,14:49:00,962,fruit,2
6993,14:49:00,963,dairy,4
6994,14:49:00,964,fruit,1
6995,14:50:00,940,fruit,4
6996,14:50:00,950,drinks,7
6997,14:50:00,953,dairy,1
6998,14:50:00,956,fruit,3
6999,14:50:00,958,drinks,2
7000,14:50:00,959,dairy,3
7001,14:50:00,960,fruit,1
7002,14:50:00,961,dairy,2
7003,14:50:00,962,fruit,1
7004,14:50:00,963,dairy,3
7005,14:50:00,964,drinks,1
7006,14:50:00,965,fruit,1
7007,14:50:00,966,fruit,3
7008,14:50:00,967,fruit,4
7009,14:51:00,940,fruit,3
7010,14:51:00,950,drinks,6
7011,14:51:00,953,spices,7
7012,14:51:00,956,fruit,2
7013,14:51:00,958,drinks,1
7014,14:51:00,959,dairy,2
7015,14:51:00,960,dairy,3
7016,14:51:00,961,dairy,1
7017,14:51:00,962,checkout,6
7018,14:51:00,963,dairy,2
7019,14:51:00,964,fruit,2
7020,14:51:00,965,dairy,1
7021,14:51:00,966,fruit,2
7022,14:51:00,967,fruit,3
7023,14:51:00,968,fruit,4
7024,14:51:00,969,dairy,1
7025,14:52:00,940,fruit,2
7026,14:52:00,950,drinks,5
7027,14:52:00,953,spices,6
7028,14:52:00,956,fruit,1
7029,14:52:00,958,checkout,1
7030,14:52:00,959,dairy,1
7031,14:52:00,960,dairy,2
7032,14:52:00,961,drinks,2
7033,14:52:00,963,dairy,1
7034,14:52:00,964,fruit,1
7035,14:52:00,965,checkout,5
7036,14:52:00,966,fruit,1
7037,14:52:00,967,fruit,2
7038,14:52:00,968,fruit,3
7039,14:52:00,969,fruit,1
7040,14:52:00,970,dairy,6
7041,14:52:00,971,fruit,1
7042,14:52:00,972,dairy,2
7043,14:53:00,940,fruit,1
7044,14:53:00,950,drinks,4
7045,14:53:00,953,spices,5
7046,14:53:00,956,drinks,4
7047,14:53:00,959,spices,1
7048,14:53:00,960,dairy,1
7049,14:53:00,961,drinks,1
7050,14:53:00,963,checkout,2
7051,14:53:00,964,checkout,3
7052,14:53:00,966,spices,3
7053,14:53:00,967,fruit,1
7054,14:53:00,968,fruit,2
7055,14:53:00,969,drinks,5
7056,14:53:00,970,dairy,5
7057,14:53:00,971,drinks,3
7058,14:53:00,972,dairy,1
7059,14:53:00,973,fruit,1
7060,14:53:00,974,dairy,3
7061,14:53:00,975,fruit,1
7062,14:53:00,976,spices,1
7063,14:53:00,977,dairy,1
7064,14:54:00,940,checkout,3
7065,14:54:00,950,drinks,3
7066,14:54:00,953,spices,4
7067,14:54:00,956,drinks,3
7068,14:54:00,959,dairy,1
7069,14:54:00,960,drinks,1
7070,14:54:00,961,checkout,1
7071,14:54:00,966,spices,2
7072,14:54:00,967,checkout,1
7073,14:54:00,968,fruit,1
7074,14:54:00,969,drinks,4
7075,14:54:00,970,dairy,4
7076,14:54:00,971,drinks,2
7077,14:54:00,972,checkout,3
7078,14:54:00,973,checkout,5
7079,14:54:00,974,dairy,2
7080,14:54:00,975,checkout,1
7081,14:54:00,976,dairy,1
7082,14:54:00,977,checkout,3
7083,14:54:00,978,fruit,1
7084,14:54:00,979,drinks,4
7085,14:55:00,950,drinks,2
7086,14:55:00,953,spices,3
7087,14:55:00,956,drinks,2
7088,14:55:00,959,drinks,1
7089,14:55:00,960,fruit,1
7090,14:55:00,966,spices,1
7091,14:55:00,968,spices,1
7092,14:55:00,969,drinks,3
7093,14:55:00,970,dairy,3
7094,14:55:00,971,drinks,1
7095,14:55:00,974,dairy,1
7096,14:55:00,976,checkout,4
7097,14:55:00,978,spices,4
7098,14:55:00,979,drinks,3
7099,14:55:00,980,fruit,2
7100,14:55:00,981,drinks,4
7101,14:56:00,950,drinks,1
7102,14:56:00,953,spices,2
7103,14:56:00,956,drinks,1
7104,14:56:00,959,checkout,10
7105,14:56:00,960,dairy,4
7106,14:56:00,966,drinks,1
7107,14:56:00,968,drinks,1
7108,14:56:00,969,drinks,2
7109,14:56:00,970,dairy,2
7110,14:56:00,971,fruit,2
7111,14:56:00,974,checkout,2
7112,14:56:00,978,spices,3
7113,14:56:00,979,drinks,2
7114,14:56:00,980,fruit,1
7115,14:56:00,981,drinks,3
7116,14:56:00,982,dairy,4
7117,14:56:00,983,spices,1
7118,14:56:00,984,drinks,2
7119,14:56:00,985,fruit,1
7120,14:56:00,986,dairy,19
7121,14:57:00,950,checkout,4
7122,14:57:00,953,spices,1
7123,14:57:00,956,fruit,2
7124,14:57:00,960,dairy,3
7125,14:57:00,966,fruit,1
7126,14:57:00,968,fruit,6
7127,14:57:00,969,drinks,1
7128,14:57:00,970,dairy,1
7129,14:57:00,971,fruit,1
7130,14:57:00,978,spices,2
7131,14:57:00,979,drinks,1
7132,14:57:00,980,checkout,1
7133,14:57:00,981,drinks,2
7134,14:57:00,982,dairy,3
7135,14:57:00,983,fruit,1
7136,14:57:00,984,drinks,1
7137,14:57:00,985,dairy,3
7138,14:57:00,986,dairy,18
7139,14:57:00,987,fruit,4
7140,14:57:00,988,dairy,2
7141,14:58:00,953,drinks,2
7142,14:58:00,956,fruit,1
7143,14:58:00,960,dairy,2
7144,14:58:00,966,checkout,2
7145,14:58:00,968,fruit,5
7146,14:58:00,969,checkout,5
7147,14:58:00,970,fruit,1
7148,14:58:00,971,dairy,1
7149,14:58:00,978,spices,1
7150,14:58:00,979,checkout,4
7151,14:58:00,981,drinks,1
7152,14:58:00,982,dairy,2
7153,14:58:00,983,checkout,3
7154,14:58:00,984,spices,3
7155,14:58:00,985,dairy,2
7156,14:58:00,986,dairy,17
7157,14:58:00,987,fruit,3
7158,14:58:00,988,dairy,1
7159,14:58:00,989,fruit,1
7160,14:58:00,990,dairy,1
7161,14:58:00,991,fruit,2
7162,14:58:00,992,fruit,1
7163,14:59:00,953,drinks,1
7164,14:59:00,956,checkout,4
7165,14:59:00,960,dairy,1
7166,14:59:00,968,fruit,4
7167,14:59:00,970,checkout,1
7168,14:59:00,971,checkout,7
7169,14:59:00,978,drinks,1
7170,14:59:00,981,spices,2
7171,14:59:00,982,dairy,1
7172,14:59:00,984,spices,2
7173,14:59:00,985,dairy,1
7174,14:59:00,986,dairy,16
7175,14:59:00,987,fruit,2
7176,14:59:00,988,spices,2
7177,14:59:00,989,checkout,3
7178,14:59:00,990,checkout,1
7179,14:59:00,991,fruit,1
7180,14:59:00,992,drinks,4
7181,15:00:00,953,checkout,1
7182,15:00:00,960,fruit,2
7183,15:00:00,968,fruit,3
7184,15:00:00,978,fruit,3
7185,15:00:00,981,spices,1
7186,15:00:00,982,drinks,1
7187,15:00:00,984,spices,1
7188,15:00:00,985,fruit,1
7189,15:00:00,986,dairy,15
7190,15:00:00,987,fruit,1
7191,15:00:00,988,spices,1
7192,15:00:00,991,checkout,19
7193,15:00:00,992,drinks,3
7194,15:00:00,993,fruit,1
7195,15:00:00,994,spices,1
7196,15:01:00,960,fruit,1
7197,15:01:00,968,fruit,2
7198,15:01:00,978,fruit,2
7199,15:01:00,981,dairy,1
7200,15:01:00,982,checkout,6
7201,15:01:00,984,dairy,2
7202,15:01:00,985,checkout,5
7203,15:01:00,986,dairy,14
7204,15:01:00,987,spices,1
7205,15:01:00,988,fruit,2
7206,15:01:00,992,drinks,2
7207,15:01:00,993,checkout,1
7208,15:01:00,994,drinks,2
7209,15:01:00,995,dairy,5
7210,15:01:00,996,fruit,2
7211,15:02:00,960,checkout,1
7212,15:02:00,968,fruit,1
7213,15:02:00,978,fruit,1
7214,15:02:00,981,checkout,1
7215,15:02:00,984,dairy,1
7216,15:02:00,986,dairy,13
7217,15:02:00,987,checkout,2
7218,15:02:00,988,fruit,1
7219,15:02:00,992,drinks,1
7220,15:02:00,994,drinks,1
7221,15:02:00,995,dairy,4
7222,15:02:00,996,fruit,1
7223,15:03:00,968,dairy,4
7224,15:03:00,978,drinks,6
7225,15:03:00,984,fruit,1
7226,15:03:00,986,dairy,12
7227,15:03:00,988,dairy,2
7228,15:03:00,992,checkout,3
7229,15:03:00,994,spices,1
7230,15:03:00,995,dairy,3
7231,15:03:00,996,drinks,1
7232,15:03:00,997,spices,1
7233,15:03:00,998,fruit,1
7234,15:04:00,968,dairy,3
7235,15:04:00,978,drinks,5
7236,15:04:00,984,checkout,7
7237,15:04:00,986,dairy,11
7238,15:04:00,988,dairy,1
7239,15:04:00,994,drinks,1
7240,15:04:00,995,dairy,2
7241,15:04:00,996,spices,2
7242,15:04:00,997,drinks,1
7243,15:04:00,998,checkout,1
7244,15:04:00,999,dairy,4
7245,15:04:00,1000,fruit,1
7246,15:05:00,968,dairy,2
7247,15:05:00,978,drinks,4
7248,15:05:00,986,dairy,10
7249,15:05:00,988,checkout,4
7250,15:05:00,994,spices,1
7251,15:05:00,995,dairy,1
7252,15:05:00,996,spices,1
7253,15:05:00,997,fruit,2
7254,15:05:00,999,dairy,3
7255,15:05:00,1000,dairy,4
7256,15:05:00,1001,fruit,1
7257,15:05:00,1002,fruit,1
7258,15:06:00,968,dairy,1
7259,15:06:00,978,drinks,3
7260,15:06:00,986,dairy,9
7261,15:06:00,994,drinks,2
7262,15:06:00,995,checkout,1
7263,15:06:00,996,dairy,4
7264,15:06:00,997,fruit,1
7265,15:06:00,999,dairy,2
7266,15:06:00,1000,dairy,3
7267,15:06:00,1001,dairy,1
7268,15:06:00,1002,checkout,2
7269,15:06:00,1003,fruit,4
7270,15:07:00,968,checkout,3
7271,15:07:00,978,drinks,2
7272,15:07:00,986,dairy,8
7273,15:07:00,994,drinks,1
7274,15:07:00,996,dairy,3
7275,15:07:00,997,checkout,1
7276,15:07:00,999,dairy,1
7277,15:07:00,1000,dairy,2
7278,15:07:00,1001,checkout,3
7279,15:07:00,1003,fruit,3
7280,15:07:00,1004,fruit,1
7281,15:08:00,978,drinks,1
7282,15:08:00,986,dairy,7
7283,15:08:00,994,spices,1
7284,15:08:00,996,dairy,2
